tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity,key
147328,note_off,,,,,0,0,13,,,,,6,,62,100,
147328,note_off,,,,,256,0,13,,,,,6,,64,100,
147392,note_off,,,,,128,0,9,,,,,2,,76,100,
147456,note_on,,,,,128,0,11,,,,,4,,45,100,
147456,note_on,,,,,128,0,10,,,,,3,,64,100,
147456,note_on,,,,,64,0,9,,,,,2,,84,100,
147456,note_on,,,,,128,0,14,,,,,6,,45,100,
147456,note_on,,,,,128,0,12,,,,,5,,33,100,
147456,note_on,,,,,0,0,13,,,,,6,,64,100,
147456,note_on,,,,,128,0,13,,,,,6,,60,100,
147584,note_off,,,,,128,0,9,,,,,2,,84,100,
147648,note_on,,,,,64,0,9,,,,,2,,76,100,
147712,note_off,,,,,0,0,13,,,,,6,,64,100,
147712,note_off,,,,,256,0,14,,,,,6,,45,100,
147712,note_off,,,,,256,0,10,,,,,3,,64,100,
147712,note_off,,,,,256,0,12,,,,,5,,33,100,
147712,note_off,,,,,256,0,13,,,,,6,,60,100,
147712,note_off,,,,,256,0,11,,,,,4,,45,100,
147776,note_off,,,,,128,0,9,,,,,2,,76,100,
147840,note_on,,,,,64,0,9,,,,,2,,81,100,
147968,note_off,,,,,128,0,9,,,,,2,,81,100,
148032,note_on,,,,,64,0,9,,,,,2,,76,100,
148160,note_off,,,,,128,0,9,,,,,2,,76,100,
148224,note_on,,,,,64,0,9,,,,,2,,83,100,
148224,note_on,,,,,512,0,10,,,,,3,,64,100,
148224,note_on,,,,,512,0,12,,,,,5,,32,100,
148224,note_on,,,,,512,0,14,,,,,6,,44,100,
148224,note_on,,,,,512,0,13,,,,,6,,64,100,
148224,note_on,,,,,0,0,13,,,,,6,,62,100,
148224,note_on,,,,,512,0,11,,,,,4,,44,100,
148352,note_off,,,,,128,0,9,,,,,2,,83,100,
148416,note_on,,,,,64,0,9,,,,,2,,76,100,
148480,note_off,,,,,256,0,13,,,,,6,,64,100,
148480,note_off,,,,,0,0,13,,,,,6,,62,100,
148480,note_off,,,,,256,0,11,,,,,4,,44,100,
148480,note_off,,,,,256,0,12,,,,,5,,32,100,
148480,note_off,,,,,256,0,14,,,,,6,,44,100,
148480,note_off,,,,,256,0,10,,,,,3,,64,100,
148544,note_off,,,,,128,0,9,,,,,2,,76,100,
148608,note_on,,,,,64,0,9,,,,,2,,84,100,
148608,note_on,,,,,128,0,13,,,,,6,,60,100,
148608,note_on,,,,,128,0,11,,,,,4,,45,100,
148608,note_on,,,,,128,0,12,,,,,5,,33,100,
148608,note_on,,,,,128,0,14,,,,,6,,45,100,
148608,note_on,,,,,128,0,10,,,,,3,,64,100,
148608,note_on,,,,,0,0,13,,,,,6,,64,100,
148736,note_off,,,,,128,0,9,,,,,2,,84,100,
148800,note_on,,,,,64,0,9,,,,,2,,76,100,
148864,note_off,,,,,256,0,11,,,,,4,,45,100,
148864,note_off,,,,,256,0,12,,,,,5,,33,100,
148864,note_off,,,,,256,0,13,,,,,6,,60,100,
148864,note_off,,,,,0,0,13,,,,,6,,64,100,
148864,note_off,,,,,256,0,14,,,,,6,,45,100,
148864,note_off,,,,,256,0,10,,,,,3,,64,100,
148928,note_off,,,,,128,0,9,,,,,2,,76,100,
148992,note_on,,,,,64,0,9,,,,,2,,81,100,
149120,note_off,,,,,128,0,9,,,,,2,,81,100,
149184,note_on,,,,,64,0,9,,,,,2,,79,100,
149248,note_off,,,,,64,0,9,,,,,2,,79,100,
149280,note_on,,,,,32,0,9,,,,,2,,77,100,
149344,note_off,,,,,64,0,9,,,,,2,,77,100,
149376,note_on,,,,,32,0,9,,,,,2,,76,100,
149440,note_off,,,,,64,0,9,,,,,2,,76,100,
149472,note_on,,,,,32,0,9,,,,,2,,74,100,
149536,note_off,,,,,64,0,9,,,,,2,,74,100,
149568,note_on,,,,,32,0,9,,,,,2,,72,100,
149632,note_off,,,,,64,0,9,,,,,2,,72,100,
149664,note_on,,,,,32,0,9,,,,,2,,71,100,
149728,note_off,,,,,64,0,9,,,,,2,,71,100,
149760,note_on,,,,,896,0,14,,,,,6,,45,100,
149760,note_on,,,,,896,0,10,,,,,3,,60,100,
149760,note_on,,,,,896,0,13,,,,,6,,60,100,
149760,note_on,,,,,896,0,12,,,,,5,,33,100,
149760,note_on,,,,,0,0,13,,,,,6,,64,100,
149760,note_on,,,,,32,0,9,,,,,2,,69,100,
149760,note_on,,,,,896,0,11,,,,,4,,45,100,
149888,note_off,,,,,128,0,9,,,,,2,,69,100,
149952,note_on,,,,,64,0,9,,,,,2,,64,100,
150016,note_off,,,,,256,0,11,,,,,4,,45,100,
150016,note_off,,,,,256,0,10,,,,,3,,60,100,
150016,note_off,,,,,0,0,13,,,,,6,,64,100,
150016,note_off,,,,,256,0,13,,,,,6,,60,100,
150016,note_off,,,,,256,0,14,,,,,6,,45,100,
150016,note_off,,,,,256,0,12,,,,,5,,33,100,
150080,note_off,,,,,128,0,9,,,,,2,,64,100,
150144,note_on,,,,,64,0,9,,,,,2,,69,100,
150272,note_off,,,,,128,0,9,,,,,2,,69,100,
150336,note_on,,,,,64,0,9,,,,,2,,67,100,
150400,note_off,,,,,64,0,9,,,,,2,,67,100,
150432,note_on,,,,,32,0,9,,,,,2,,65,100,
150496,note_off,,,,,64,0,9,,,,,2,,65,100,
150528,note_on,,,,,32,0,9,,,,,2,,64,100,
150592,note_off,,,,,64,0,9,,,,,2,,64,100,
150624,note_on,,,,,32,0,9,,,,,2,,62,100,
150688,note_off,,,,,64,0,9,,,,,2,,62,100,
150720,note_on,,,,,32,0,9,,,,,2,,60,100,
150784,note_off,,,,,64,0,9,,,,,2,,60,100,
150816,note_on,,,,,32,0,9,,,,,2,,59,100,
150880,note_off,,,,,64,0,9,,,,,2,,59,100,
150912,note_on,,,,,32,0,9,,,,,2,,57,100,
150912,note_on,,,,,896,0,12,,,,,5,,33,100,
150912,note_on,,,,,896,0,13,,,,,6,,60,100,
150912,note_on,,,,,0,0,13,,,,,6,,64,100,
150912,note_on,,,,,896,0,14,,,,,6,,45,100,
150912,note_on,,,,,896,0,11,,,,,4,,45,100,
150912,note_on,,,,,896,0,10,,,,,3,,57,100,
151104,note_on,,,,,4544,0,8,,,,,1,,76,100,
151168,note_off,,,,,256,0,12,,,,,5,,33,100,
151168,note_off,,,,,256,0,14,,,,,6,,45,100,
151168,note_off,,,,,256,0,11,,,,,4,,45,100,
151168,note_off,,,,,256,0,10,,,,,3,,57,100,
151168,note_off,,,,,256,0,9,,,,,2,,57,100,
151168,note_off,,,,,0,0,13,,,,,6,,64,100,
151168,note_off,,,,,256,0,13,,,,,6,,60,100,
151232,note_off,,,,,128,0,8,,,,,1,,76,100,
151296,note_on,,,,,64,0,8,,,,,1,,76,100,
151296,note_on,,,,,4736,0,7,,,,,0,,69,100,
151360,note_off,,,,,64,0,7,,,,,0,,69,100,
151392,note_on,,,,,32,0,7,,,,,0,,72,100,
151424,note_off,,,,,128,0,8,,,,,1,,76,100,
151456,note_off,,,,,64,0,7,,,,,0,,72,100,
151488,note_on,,,,,64,0,8,,,,,1,,76,100,
151488,note_on,,,,,32,0,7,,,,,0,,76,100,
151552,note_off,,,,,64,0,7,,,,,0,,76,100,
151584,note_on,,,,,32,0,7,,,,,0,,72,100,
151616,note_off,,,,,128,0,8,,,,,1,,76,100,
151648,note_off,,,,,64,0,7,,,,,0,,72,100,
151680,note_on,,,,,32,0,7,,,,,0,,69,100,
151680,note_on,,,,,64,0,8,,,,,1,,81,100,
151744,note_off,,,,,64,0,7,,,,,0,,69,100,
151776,note_on,,,,,32,0,7,,,,,0,,72,100,
151808,note_off,,,,,128,0,8,,,,,1,,81,100,
151840,note_off,,,,,64,0,7,,,,,0,,72,100,
151872,note_on,,,,,64,0,8,,,,,1,,76,100,
151872,note_on,,,,,32,0,7,,,,,0,,76,100,
151936,note_off,,,,,64,0,7,,,,,0,,76,100,
151968,note_on,,,,,32,0,7,,,,,0,,72,100,
152000,note_off,,,,,128,0,8,,,,,1,,76,100,
152032,note_off,,,,,64,0,7,,,,,0,,72,100,
152064,note_on,,,,,64,0,8,,,,,1,,76,100,
152064,note_on,,,,,896,0,10,,,,,3,,64,85,
152064,note_on,,,,,32,0,7,,,,,0,,68,100,
152128,note_off,,,,,64,0,7,,,,,0,,68,100,
152160,note_on,,,,,32,0,7,,,,,0,,71,100,
152192,note_off,,,,,128,0,8,,,,,1,,76,100,
152224,note_off,,,,,64,0,7,,,,,0,,71,100,
152256,note_on,,,,,32,0,7,,,,,0,,76,100,
152256,note_on,,,,,64,0,8,,,,,1,,76,100,
152320,note_off,,,,,64,0,7,,,,,0,,76,100,
152320,note_off,,,,,256,0,10,,,,,3,,64,100,
152352,note_on,,,,,32,0,7,,,,,0,,71,100,
152384,note_off,,,,,128,0,8,,,,,1,,76,100,
152416,note_off,,,,,64,0,7,,,,,0,,71,100,
152448,note_on,,,,,32,0,7,,,,,0,,68,100,
152448,note_on,,,,,64,0,8,,,,,1,,76,100,
152512,note_off,,,,,64,0,7,,,,,0,,68,100,
152544,note_on,,,,,32,0,7,,,,,0,,71,100,
152576,note_off,,,,,128,0,8,,,,,1,,76,100,
152608,note_off,,,,,64,0,7,,,,,0,,71,100,
152640,note_on,,,,,32,0,7,,,,,0,,76,100,
152640,note_on,,,,,64,0,8,,,,,1,,76,100,
152704,note_off,,,,,64,0,7,,,,,0,,76,100,
152736,note_on,,,,,32,0,7,,,,,0,,71,100,
152768,note_off,,,,,128,0,8,,,,,1,,76,100,
152800,note_off,,,,,64,0,7,,,,,0,,71,100,
152832,note_on,,,,,32,0,7,,,,,0,,68,100,
152832,note_on,,,,,64,0,8,,,,,1,,83,100,
152896,note_off,,,,,64,0,7,,,,,0,,68,100,
152928,note_on,,,,,32,0,7,,,,,0,,71,100,
152960,note_off,,,,,128,0,8,,,,,1,,83,100,
152992,note_off,,,,,64,0,7,,,,,0,,71,100,
153024,note_on,,,,,64,0,8,,,,,1,,76,100,
153024,note_on,,,,,32,0,7,,,,,0,,76,100,
153088,note_off,,,,,64,0,7,,,,,0,,76,100,
153120,note_on,,,,,32,0,7,,,,,0,,71,100,
153152,note_off,,,,,128,0,8,,,,,1,,76,100,
153184,note_off,,,,,64,0,7,,,,,0,,71,100,
153216,note_on,,,,,896,0,10,,,,,3,,57,85,
153216,note_on,,,,,32,0,7,,,,,0,,69,100,
153216,note_on,,,,,64,0,8,,,,,1,,76,100,
153280,note_off,,,,,64,0,7,,,,,0,,69,100,
153312,note_on,,,,,32,0,7,,,,,0,,72,100,
153344,note_off,,,,,128,0,8,,,,,1,,76,100,
153376,note_off,,,,,64,0,7,,,,,0,,72,100,
153408,note_on,,,,,32,0,7,,,,,0,,76,100,
153408,note_on,,,,,64,0,8,,,,,1,,76,100,
153472,note_off,,,,,64,0,7,,,,,0,,76,100,
153472,note_off,,,,,256,0,10,,,,,3,,57,100,
153504,note_on,,,,,32,0,7,,,,,0,,72,100,
153536,note_off,,,,,128,0,8,,,,,1,,76,100,
153568,note_off,,,,,64,0,7,,,,,0,,72,100,
153600,note_on,,,,,64,0,8,,,,,1,,76,100,
153600,note_on,,,,,32,0,7,,,,,0,,69,100,
153664,note_off,,,,,64,0,7,,,,,0,,69,100,
153696,note_on,,,,,32,0,7,,,,,0,,72,100,
153728,note_off,,,,,128,0,8,,,,,1,,76,100,
153760,note_off,,,,,64,0,7,,,,,0,,72,100,
153792,note_on,,,,,32,0,7,,,,,0,,76,100,
153792,note_on,,,,,64,0,8,,,,,1,,76,100,
153856,note_off,,,,,64,0,7,,,,,0,,76,100,
153888,note_on,,,,,32,0,7,,,,,0,,72,100,
153920,note_off,,,,,128,0,8,,,,,1,,76,100,
153952,note_off,,,,,64,0,7,,,,,0,,72,100,
153984,note_on,,,,,32,0,7,,,,,0,,69,100,
153984,note_on,,,,,64,0,8,,,,,1,,81,100,
154048,note_off,,,,,64,0,7,,,,,0,,69,100,
154080,note_on,,,,,32,0,7,,,,,0,,72,100,
154112,note_off,,,,,128,0,8,,,,,1,,81,100,
154144,note_off,,,,,64,0,7,,,,,0,,72,100,
154176,note_on,,,,,64,0,8,,,,,1,,69,100,
154176,note_on,,,,,32,0,7,,,,,0,,76,100,
154240,note_off,,,,,64,0,7,,,,,0,,76,100,
154272,note_on,,,,,32,0,7,,,,,0,,72,100,
154304,note_off,,,,,128,0,8,,,,,1,,69,100,
154336,note_off,,,,,64,0,7,,,,,0,,72,100,
154368,note_on,,,,,896,0,10,,,,,3,,69,85,
154368,note_on,,,,,64,0,8,,,,,1,,69,100,
154368,note_on,,,,,32,0,7,,,,,0,,67,100,
154432,note_off,,,,,64,0,7,,,,,0,,67,100,
154464,note_on,,,,,32,0,7,,,,,0,,73,100,
154496,note_off,,,,,128,0,8,,,,,1,,69,100,
154528,note_off,,,,,64,0,7,,,,,0,,73,100,
154560,note_on,,,,,32,0,7,,,,,0,,76,100,
154560,note_on,,,,,64,0,8,,,,,1,,69,100,
154624,note_off,,,,,256,0,10,,,,,3,,69,100,
154624,note_off,,,,,64,0,7,,,,,0,,76,100,
154656,note_on,,,,,32,0,7,,,,,0,,73,100,
154688,note_off,,,,,128,0,8,,,,,1,,69,100,
154720,note_off,,,,,64,0,7,,,,,0,,73,100,
154752,note_on,,,,,32,0,7,,,,,0,,67,100,
154752,note_on,,,,,64,0,8,,,,,1,,69,100,
154816,note_off,,,,,64,0,7,,,,,0,,67,100,
154848,note_on,,,,,32,0,7,,,,,0,,73,100,
154880,note_off,,,,,128,0,8,,,,,1,,69,100,
154912,note_off,,,,,64,0,7,,,,,0,,73,100,
154944,note_on,,,,,32,0,7,,,,,0,,76,100,
154944,note_on,,,,,64,0,8,,,,,1,,69,100,
155008,note_off,,,,,64,0,7,,,,,0,,76,100,
155040,note_on,,,,,32,0,7,,,,,0,,73,100,
155072,note_off,,,,,128,0,8,,,,,1,,69,100,
155104,note_off,,,,,64,0,7,,,,,0,,73,100,
155136,note_on,,,,,32,0,7,,,,,0,,67,100,
155136,note_on,,,,,64,0,8,,,,,1,,79,100,
155200,note_off,,,,,64,0,7,,,,,0,,67,100,
155232,note_on,,,,,32,0,7,,,,,0,,73,100,
155264,note_off,,,,,128,0,8,,,,,1,,79,100,
155296,note_off,,,,,64,0,7,,,,,0,,73,100,
155328,note_on,,,,,64,0,8,,,,,1,,69,100,
155328,note_on,,,,,32,0,7,,,,,0,,76,100,
155392,note_off,,,,,64,0,7,,,,,0,,76,100,
155424,note_on,,,,,32,0,7,,,,,0,,73,100,
155456,note_off,,,,,128,0,8,,,,,1,,69,100,
155488,note_off,,,,,64,0,7,,,,,0,,73,100,
155520,note_on,,,,,64,0,8,,,,,1,,69,100,
155520,note_on,,,,,896,0,10,,,,,3,,62,85,
155520,note_on,,,,,32,0,7,,,,,0,,69,100,
155584,note_off,,,,,64,0,7,,,,,0,,69,100,
155616,note_on,,,,,32,0,7,,,,,0,,74,100,
155648,note_off,,,,,128,0,8,,,,,1,,69,100,
155680,note_off,,,,,64,0,7,,,,,0,,74,100,
155712,note_on,,,,,64,0,8,,,,,1,,69,100,
155712,note_on,,,,,32,0,7,,,,,0,,77,100,
155776,note_off,,,,,256,0,10,,,,,3,,62,100,
155776,note_off,,,,,64,0,7,,,,,0,,77,100,
155808,note_on,,,,,32,0,7,,,,,0,,74,100,
155840,note_off,,,,,128,0,8,,,,,1,,69,100,
155872,note_off,,,,,64,0,7,,,,,0,,74,100,
155904,note_on,,,,,32,0,7,,,,,0,,69,100,
155904,note_on,,,,,64,0,8,,,,,1,,69,100,
155968,note_off,,,,,64,0,7,,,,,0,,69,100,
156000,note_on,,,,,32,0,7,,,,,0,,74,100,
156032,note_off,,,,,128,0,8,,,,,1,,69,100,
156064,note_off,,,,,64,0,7,,,,,0,,74,100,
156096,note_on,,,,,64,0,8,,,,,1,,69,100,
156096,note_on,,,,,32,0,7,,,,,0,,77,100,
156160,note_off,,,,,64,0,7,,,,,0,,77,100,
156192,note_on,,,,,32,0,7,,,,,0,,74,100,
156224,note_off,,,,,128,0,8,,,,,1,,69,100,
156256,note_off,,,,,64,0,7,,,,,0,,74,100,
156288,note_on,,,,,64,0,8,,,,,1,,77,100,
156288,note_on,,,,,32,0,7,,,,,0,,69,100,
156352,note_off,,,,,64,0,7,,,,,0,,69,100,
156384,note_on,,,,,32,0,7,,,,,0,,74,100,
156416,note_off,,,,,128,0,8,,,,,1,,77,100,
156448,note_off,,,,,64,0,7,,,,,0,,74,100,
156480,note_on,,,,,64,0,8,,,,,1,,69,100,
156480,note_on,,,,,32,0,7,,,,,0,,77,100,
156544,note_off,,,,,64,0,7,,,,,0,,77,100,
156576,note_on,,,,,32,0,7,,,,,0,,74,100,
156608,note_off,,,,,128,0,8,,,,,1,,69,100,
156640,note_off,,,,,64,0,7,,,,,0,,74,100,
156672,note_on,,,,,32,0,7,,,,,0,,65,100,
156672,note_on,,,,,64,0,8,,,,,1,,74,100,
156672,note_on,,,,,896,0,10,,,,,3,,62,85,
156736,note_off,,,,,64,0,7,,,,,0,,65,100,
156768,note_on,,,,,32,0,7,,,,,0,,74,100,
156800,note_off,,,,,128,0,8,,,,,1,,74,100,
156832,note_off,,,,,64,0,7,,,,,0,,74,100,
156864,note_on,,,,,32,0,7,,,,,0,,82,100,
156864,note_on,,,,,64,0,8,,,,,1,,77,100,
156928,note_off,,,,,256,0,10,,,,,3,,62,100,
156928,note_off,,,,,64,0,7,,,,,0,,82,100,
156960,note_on,,,,,32,0,7,,,,,0,,74,100,
156992,note_off,,,,,128,0,8,,,,,1,,77,100,
157024,note_off,,,,,64,0,7,,,,,0,,74,100,
157056,note_on,,,,,64,0,8,,,,,1,,77,100,
157056,note_on,,,,,32,0,7,,,,,0,,65,100,
157120,note_off,,,,,64,0,7,,,,,0,,65,100,
157152,note_on,,,,,32,0,7,,,,,0,,74,100,
157184,note_off,,,,,128,0,8,,,,,1,,77,100,
157216,note_off,,,,,64,0,7,,,,,0,,74,100,
157248,note_on,,,,,32,0,7,,,,,0,,82,100,
157248,note_on,,,,,64,0,8,,,,,1,,77,100,
157312,note_off,,,,,64,0,7,,,,,0,,82,100,
157344,note_on,,,,,32,0,7,,,,,0,,74,100,
157376,note_off,,,,,128,0,8,,,,,1,,77,100,
157408,note_off,,,,,64,0,7,,,,,0,,74,100,
157440,note_on,,,,,64,0,8,,,,,1,,82,100,
157440,note_on,,,,,32,0,7,,,,,0,,65,100,
157504,note_off,,,,,64,0,7,,,,,0,,65,100,
157536,note_on,,,,,32,0,7,,,,,0,,74,100,
157568,note_off,,,,,128,0,8,,,,,1,,82,100,
157600,note_off,,,,,64,0,7,,,,,0,,74,100,
157632,note_on,,,,,32,0,7,,,,,0,,82,100,
157632,note_on,,,,,64,0,8,,,,,1,,74,100,
157696,note_off,,,,,64,0,7,,,,,0,,82,100,
157728,note_on,,,,,32,0,7,,,,,0,,74,100,
157760,note_off,,,,,128,0,8,,,,,1,,74,100,
157792,note_off,,,,,64,0,7,,,,,0,,74,100,
157824,note_on,,,,,64,0,8,,,,,1,,64,100,
157824,note_on,,,,,896,0,10,,,,,3,,64,85,
157824,note_on,,,,,32,0,7,,,,,0,,64,100,
157888,note_off,,,,,64,0,7,,,,,0,,64,100,
157920,note_on,,,,,32,0,7,,,,,0,,74,100,
157952,note_off,,,,,128,0,8,,,,,1,,64,100,
157984,note_off,,,,,64,0,7,,,,,0,,74,100,
158016,note_on,,,,,32,0,7,,,,,0,,80,100,
158016,note_on,,,,,64,0,8,,,,,1,,74,100,
158080,note_off,,,,,256,0,10,,,,,3,,64,100,
158080,note_off,,,,,64,0,7,,,,,0,,80,100,
158112,note_on,,,,,32,0,7,,,,,0,,74,100,
158144,note_off,,,,,128,0,8,,,,,1,,74,100,
158176,note_off,,,,,64,0,7,,,,,0,,74,100,
158208,note_on,,,,,32,0,7,,,,,0,,64,100,
158208,note_on,,,,,64,0,8,,,,,1,,74,100,
158272,note_off,,,,,64,0,7,,,,,0,,64,100,
158304,note_on,,,,,32,0,7,,,,,0,,74,100,
158336,note_off,,,,,128,0,8,,,,,1,,74,100,
158368,note_off,,,,,64,0,7,,,,,0,,74,100,
158400,note_on,,,,,32,0,7,,,,,0,,80,100,
158400,note_on,,,,,64,0,8,,,,,1,,74,100,
158464,note_off,,,,,64,0,7,,,,,0,,80,100,
158496,note_on,,,,,32,0,7,,,,,0,,74,100,
158528,note_off,,,,,128,0,8,,,,,1,,74,100,
158560,note_off,,,,,64,0,7,,,,,0,,74,100,
158592,note_on,,,,,64,0,8,,,,,1,,80,100,
158592,note_on,,,,,32,0,7,,,,,0,,64,100,
158656,note_off,,,,,64,0,7,,,,,0,,64,100,
158688,note_on,,,,,32,0,7,,,,,0,,74,100,
158720,note_off,,,,,128,0,8,,,,,1,,80,100,
158752,note_off,,,,,64,0,7,,,,,0,,74,100,
158784,note_on,,,,,32,0,7,,,,,0,,80,100,
158784,note_on,,,,,64,0,8,,,,,1,,74,100,
158848,note_off,,,,,64,0,7,,,,,0,,80,100,
158880,note_on,,,,,32,0,7,,,,,0,,74,100,
158912,note_off,,,,,128,0,8,,,,,1,,74,100,
158944,note_off,,,,,64,0,7,,,,,0,,74,100,
158976,note_on,,,,,64,0,8,,,,,1,,64,100,
158976,note_on,,,,,896,0,10,,,,,3,,57,85,
158976,note_on,,,,,32,0,7,,,,,0,,64,100,
159040,note_off,,,,,64,0,7,,,,,0,,64,100,
159072,note_on,,,,,32,0,7,,,,,0,,72,100,
159104,note_off,,,,,128,0,8,,,,,1,,64,100,
159136,note_off,,,,,64,0,7,,,,,0,,72,100,
159168,note_on,,,,,32,0,7,,,,,0,,81,100,
159168,note_on,,,,,64,0,8,,,,,1,,72,100,
159232,note_off,,,,,64,0,7,,,,,0,,81,100,
159232,note_off,,,,,256,0,10,,,,,3,,57,100,
159264,note_on,,,,,32,0,7,,,,,0,,72,100,
159296,note_off,,,,,128,0,8,,,,,1,,72,100,
159328,note_off,,,,,64,0,7,,,,,0,,72,100,
159360,note_on,,,,,32,0,7,,,,,0,,64,100,
159360,note_on,,,,,64,0,8,,,,,1,,72,100,
159424,note_off,,,,,64,0,7,,,,,0,,64,100,
159456,note_on,,,,,32,0,7,,,,,0,,72,100,
159488,note_off,,,,,128,0,8,,,,,1,,72,100,
159520,note_off,,,,,64,0,7,,,,,0,,72,100,
159552,note_on,,,,,64,0,8,,,,,1,,72,100,
159552,note_on,,,,,32,0,7,,,,,0,,81,100,
159616,note_off,,,,,64,0,7,,,,,0,,81,100,
159648,note_on,,,,,32,0,7,,,,,0,,72,100,
159680,note_off,,,,,128,0,8,,,,,1,,72,100,
159712,note_off,,,,,64,0,7,,,,,0,,72,100,
159744,note_on,,,,,32,0,7,,,,,0,,64,100,
159744,note_on,,,,,64,0,8,,,,,1,,81,100,
159808,note_off,,,,,64,0,7,,,,,0,,64,100,
159840,note_on,,,,,32,0,7,,,,,0,,72,100,
159872,note_off,,,,,128,0,8,,,,,1,,81,100,
159904,note_off,,,,,64,0,7,,,,,0,,72,100,
159936,note_on,,,,,64,0,8,,,,,1,,72,100,
159936,note_on,,,,,32,0,7,,,,,0,,81,100,
160000,note_off,,,,,64,0,7,,,,,0,,81,100,
160032,note_on,,,,,32,0,7,,,,,0,,72,100,
160064,note_off,,,,,128,0,8,,,,,1,,72,100,
160096,note_off,,,,,64,0,7,,,,,0,,72,100,
160128,note_on,,,,,64,0,8,,,,,1,,64,100,
160128,note_on,,,,,896,0,10,,,,,3,,64,85,
160128,note_on,,,,,32,0,7,,,,,0,,64,100,
160192,note_off,,,,,64,0,7,,,,,0,,64,100,
160224,note_on,,,,,32,0,7,,,,,0,,71,100,
160256,note_off,,,,,128,0,8,,,,,1,,64,100,
160288,note_off,,,,,64,0,7,,,,,0,,71,100,
160320,note_on,,,,,32,0,7,,,,,0,,81,100,
160320,note_on,,,,,64,0,8,,,,,1,,71,100,
160384,note_off,,,,,256,0,10,,,,,3,,64,100,
160384,note_off,,,,,64,0,7,,,,,0,,81,100,
160416,note_on,,,,,32,0,7,,,,,0,,71,100,
160448,note_off,,,,,128,0,8,,,,,1,,71,100,
160480,note_off,,,,,64,0,7,,,,,0,,71,100,
160512,note_on,,,,,64,0,8,,,,,1,,71,100,
160512,note_on,,,,,32,0,7,,,,,0,,64,100,
160576,note_off,,,,,64,0,7,,,,,0,,64,100,
160608,note_on,,,,,32,0,7,,,,,0,,71,100,
160640,note_off,,,,,128,0,8,,,,,1,,71,100,
160672,note_off,,,,,64,0,7,,,,,0,,71,100,
160704,note_on,,,,,32,0,7,,,,,0,,81,100,
160704,note_on,,,,,64,0,8,,,,,1,,71,100,
160768,note_off,,,,,64,0,7,,,,,0,,81,100,
160800,note_on,,,,,32,0,7,,,,,0,,71,100,
160832,note_off,,,,,128,0,8,,,,,1,,71,100,
160864,note_off,,,,,64,0,7,,,,,0,,71,100,
160896,note_on,,,,,32,0,7,,,,,0,,64,100,
160896,note_on,,,,,64,0,8,,,,,1,,81,100,
160960,note_off,,,,,64,0,7,,,,,0,,64,100,
160992,note_on,,,,,32,0,7,,,,,0,,71,100,
161024,note_off,,,,,128,0,8,,,,,1,,81,100,
161056,note_off,,,,,64,0,7,,,,,0,,71,100,
161088,note_on,,,,,32,0,7,,,,,0,,81,100,
161088,note_on,,,,,64,0,8,,,,,1,,71,100,
161152,note_off,,,,,64,0,7,,,,,0,,81,100,
161184,note_on,,,,,32,0,7,,,,,0,,71,100,
161216,note_off,,,,,128,0,8,,,,,1,,71,100,
161248,note_off,,,,,64,0,7,,,,,0,,71,100,
161280,note_on,,,,,896,0,10,,,,,3,,64,85,
161280,note_on,,,,,64,0,8,,,,,1,,64,100,
161280,note_on,,,,,32,0,7,,,,,0,,64,100,
161344,note_off,,,,,64,0,7,,,,,0,,64,100,
161376,note_on,,,,,32,0,7,,,,,0,,71,100,
161408,note_off,,,,,128,0,8,,,,,1,,64,100,
161440,note_off,,,,,64,0,7,,,,,0,,71,100,
161472,note_on,,,,,64,0,8,,,,,1,,71,100,
161472,note_on,,,,,32,0,7,,,,,0,,80,100,
161536,note_off,,,,,256,0,10,,,,,3,,64,100,
161536,note_off,,,,,64,0,7,,,,,0,,80,100,
161568,note_on,,,,,32,0,7,,,,,0,,71,100,
161600,note_off,,,,,128,0,8,,,,,1,,71,100,
161632,note_off,,,,,64,0,7,,,,,0,,71,100,
161664,note_on,,,,,32,0,7,,,,,0,,64,100,
161664,note_on,,,,,64,0,8,,,,,1,,71,100,
161728,note_off,,,,,64,0,7,,,,,0,,64,100,
161760,note_on,,,,,32,0,7,,,,,0,,71,100,
161792,note_off,,,,,128,0,8,,,,,1,,71,100,
161824,note_off,,,,,64,0,7,,,,,0,,71,100,
161856,note_on,,,,,64,0,8,,,,,1,,71,100,
161856,note_on,,,,,32,0,7,,,,,0,,80,100,
161920,note_off,,,,,64,0,7,,,,,0,,80,100,
161952,note_on,,,,,32,0,7,,,,,0,,71,100,
161984,note_off,,,,,128,0,8,,,,,1,,71,100,
162016,note_off,,,,,64,0,7,,,,,0,,71,100,
162048,note_on,,,,,32,0,7,,,,,0,,64,100,
162048,note_on,,,,,64,0,8,,,,,1,,80,100,
162112,note_off,,,,,64,0,7,,,,,0,,64,100,
162144,note_on,,,,,32,0,7,,,,,0,,71,100,
162176,note_off,,,,,128,0,8,,,,,1,,80,100,
162208,note_off,,,,,64,0,7,,,,,0,,71,100,
162240,note_on,,,,,32,0,7,,,,,0,,80,100,
162240,note_on,,,,,64,0,8,,,,,1,,71,100,
162304,note_off,,,,,64,0,7,,,,,0,,80,100,
162336,note_on,,,,,32,0,7,,,,,0,,71,100,
162368,note_off,,,,,128,0,8,,,,,1,,71,100,
