tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
268622,note_off,0,0,1,,,,,,,,,,,,,,0,,,71,64
268622,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
268640,note_on,20,0,2,,,,,,,,,,,,,,1,,,43,90
268640,note_on,18,0,1,,,,,,,,,,,,,,0,,,67,90
268642,note_on,2,0,1,,,,,,,,,,,,,,0,,,74,90
268642,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
268642,note_on,0,0,1,,,,,,,,,,,,,,0,,,71,90
268780,note_off,140,0,2,,,,,,,,,,,,,,1,,,43,64
268780,note_off,138,0,1,,,,,,,,,,,,,,0,,,67,64
268782,note_off,0,0,1,,,,,,,,,,,,,,0,,,71,64
268782,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
268782,note_off,2,0,1,,,,,,,,,,,,,,0,,,74,64
268796,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
268796,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
268796,note_on,14,0,1,,,,,,,,,,,,,,0,,,67,90
268796,note_on,16,0,2,,,,,,,,,,,,,,1,,,36,90
268800,note_off,240,0,3,,,,,,,,,,,,,,2,,,74,64
268800,note_on,0,0,3,,,,,,,,,,,,,,2,,,75,90
268936,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
268936,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
268936,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
268956,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
268956,note_on,0,0,2,,,,,,,,,,,,,,1,,,38,90
268956,note_off,160,0,2,,,,,,,,,,,,,,1,,,36,64
268956,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,90
268956,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
269096,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
269096,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
269096,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
269116,note_on,0,0,2,,,,,,,,,,,,,,1,,,39,90
269116,note_off,160,0,2,,,,,,,,,,,,,,1,,,38,64
269116,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
269116,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
269116,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
269256,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
269256,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
269256,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
269276,note_on,0,0,2,,,,,,,,,,,,,,1,,,41,90
269276,note_off,160,0,2,,,,,,,,,,,,,,1,,,39,64
269276,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,90
269276,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
269276,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
269416,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
269416,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
269416,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
269436,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
269436,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
269436,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
269436,note_off,160,0,2,,,,,,,,,,,,,,1,,,41,64
269436,note_on,0,0,2,,,,,,,,,,,,,,1,,,43,90
269576,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
269576,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
269576,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
269596,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
269596,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
269596,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
269596,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
269596,note_off,160,0,2,,,,,,,,,,,,,,1,,,43,64
269736,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
269736,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
269736,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
269756,note_off,160,0,2,,,,,,,,,,,,,,1,,,44,64
269756,note_on,0,0,2,,,,,,,,,,,,,,1,,,43,90
269756,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,90
269756,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
269756,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
269760,note_off,960,0,3,,,,,,,,,,,,,,2,,,75,64
269896,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
269896,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
269896,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
269916,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
269916,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
269916,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
269986,note_off,230,0,2,,,,,,,,,,,,,,1,,,43,64
270056,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
270056,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
270056,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
270076,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
270076,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
270076,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
270216,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
270216,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
270216,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
270236,note_on,250,0,2,,,,,,,,,,,,,,1,,,39,90
270236,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
270236,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,90
270236,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,90
270376,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
270376,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
270376,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
270396,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
270396,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
270396,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
270466,note_off,230,0,2,,,,,,,,,,,,,,1,,,39,64
270536,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
270536,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
270536,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
270556,note_on,20,0,1,,,,,,,,,,,,,,0,,,67,90
270556,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
270556,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
270696,note_off,140,0,1,,,,,,,,,,,,,,0,,,67,64
270696,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
270696,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
270716,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
270716,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
270720,note_on,254,0,2,,,,,,,,,,,,,,1,,,36,121
270856,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
270856,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
270876,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
270876,note_on,20,0,1,,,,,,,,,,,,,,0,,,60,90
271016,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
271016,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
271036,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
271036,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
271176,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
271176,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
271196,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
271196,note_on,20,0,1,,,,,,,,,,,,,,0,,,60,90
271336,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
271336,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
271356,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
271356,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
271496,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
271496,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
271516,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
271516,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
271656,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
271656,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
271676,note_on,20,0,1,,,,,,,,,,,,,,0,,,60,90
271676,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
271680,note_off,960,0,2,,,,,,,,,,,,,,1,,,36,64
271680,note_on,0,0,2,,,,,,,,,,,,,,1,,,37,115
271816,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
271816,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
271836,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
271836,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
271976,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
271976,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
271996,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
271996,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
272028,note_off,348,0,2,,,,,,,,,,,,,,1,,,37,64
272136,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
272136,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
272160,note_on,132,0,2,,,,,,,,,,,,,,1,,,38,112
272160,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
272160,note_on,24,0,1,,,,,,,,,,,,,,0,,,60,90
272300,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
272300,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
272320,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
272320,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
272460,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
272460,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
272480,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
272480,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
272508,note_off,348,0,2,,,,,,,,,,,,,,1,,,38,64
272547,control_change,2787,0,3,,,,,,,,,,,,,,2,11,110,,
272620,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
272620,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
272640,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
272640,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
272640,note_on,132,0,2,,,,,,,,,,,,,,1,,,39,109
272780,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
272780,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
272800,note_on,20,0,1,,,,,,,,,,,,,,0,,,60,90
272800,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
272940,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
272940,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
272960,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
272960,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
272988,note_off,348,0,2,,,,,,,,,,,,,,1,,,39,64
273100,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
273100,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
273120,note_on,20,0,1,,,,,,,,,,,,,,0,,,60,90
273120,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
273120,note_on,132,0,2,,,,,,,,,,,,,,1,,,40,106
273260,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
273260,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
273280,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
273280,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
273420,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
273420,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
273440,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
273440,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
273468,note_off,348,0,2,,,,,,,,,,,,,,1,,,40,64
273580,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
273580,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
273600,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
273600,note_on,132,0,2,,,,,,,,,,,,,,1,,,41,103
273600,note_on,20,0,1,,,,,,,,,,,,,,0,,,60,90
273740,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
273740,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
273760,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
273760,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
273900,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
273900,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
273920,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
273920,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
273948,note_off,348,0,2,,,,,,,,,,,,,,1,,,41,64
274060,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
274060,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
274080,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,90
274080,note_on,1533,0,3,,,,,,,,,,,,,,2,,,72,90
274080,note_on,132,0,2,,,,,,,,,,,,,,1,,,43,100
274080,note_on,20,0,1,,,,,,,,,,,,,,0,,,60,90
274220,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
274220,note_off,140,0,1,,,,,,,,,,,,,,0,,,60,64
274240,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
274240,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
274252,set_tempo,10197,1,0,,,,,,,390054,,,,,,,,,,,
274380,note_off,140,0,1,,,,,,,,,,,,,,0,,,72,64
274380,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
274400,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
274400,note_on,20,0,1,,,,,,,,,,,,,,0,,,72,90
274428,note_off,348,0,2,,,,,,,,,,,,,,1,,,43,64
274472,control_change,44,0,2,,,,,,,,,,,,,,1,11,94,,
274492,set_tempo,240,1,0,,,,,,,399102,,,,,,,,,,,
274538,control_change,66,0,2,,,,,,,,,,,,,,1,11,94,,
274538,control_change,138,0,1,,,,,,,,,,,,,,0,11,92,,
274540,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
274540,note_off,2,0,1,,,,,,,,,,,,,,0,,,72,64
274560,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
274560,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
274560,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
274560,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
274560,note_off,480,0,3,,,,,,,,,,,,,,2,,,72,64
274560,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
274560,note_on,22,0,2,,,,,,,,,,,,,,1,,,56,90
274560,note_on,0,0,3,,,,,,,,,,,,,,2,,,72,90
274700,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
274700,note_off,140,0,2,,,,,,,,,,,,,,1,,,56,64
274700,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
274700,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
274700,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
274700,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
274720,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
274720,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
274720,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
274720,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
274720,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
274720,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
274732,set_tempo,240,1,0,,,,,,,410172,,,,,,,,,,,
274797,control_change,77,0,1,,,,,,,,,,,,,,0,11,91,,
274854,control_change,134,0,2,,,,,,,,,,,,,,1,11,93,,
274860,note_off,63,0,1,,,,,,,,,,,,,,0,,,63,64
274860,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
274860,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
274860,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
274860,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
274860,note_off,6,0,2,,,,,,,,,,,,,,1,,,56,64
274880,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
274880,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
274880,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
274880,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
274880,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
274880,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
274972,set_tempo,240,1,0,,,,,,,421072,,,,,,,,,,,
275020,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
275020,note_off,140,0,2,,,,,,,,,,,,,,1,,,56,64
275020,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
275020,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
275020,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
275020,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
275040,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
275040,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
275040,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
275040,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
275040,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
275040,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
275057,control_change,17,0,1,,,,,,,,,,,,,,0,11,90,,
275171,control_change,131,0,2,,,,,,,,,,,,,,1,11,92,,
275180,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
275180,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
275180,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
275180,note_off,123,0,1,,,,,,,,,,,,,,0,,,63,64
275180,note_off,9,0,2,,,,,,,,,,,,,,1,,,56,64
275180,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
275200,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
275200,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
275200,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
275200,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
275200,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
275200,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
275212,set_tempo,240,1,0,,,,,,,432085,,,,,,,,,,,
275316,control_change,116,0,1,,,,,,,,,,,,,,0,11,89,,
275340,note_off,24,0,1,,,,,,,,,,,,,,0,,,63,64
275340,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
275340,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
275340,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
275340,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
275340,note_off,140,0,2,,,,,,,,,,,,,,1,,,56,64
275360,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
275360,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
275360,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
275360,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
275360,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
275360,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
275487,control_change,127,0,2,,,,,,,,,,,,,,1,11,91,,
275500,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
275500,note_off,13,0,2,,,,,,,,,,,,,,1,,,56,64
275500,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
275500,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
275500,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
275500,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
275520,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
275520,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
275520,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
275520,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
275520,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
275520,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
275576,control_change,56,0,1,,,,,,,,,,,,,,0,11,88,,
275660,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
275660,note_off,140,0,2,,,,,,,,,,,,,,1,,,56,64
275660,note_off,84,0,1,,,,,,,,,,,,,,0,,,63,64
275660,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
275660,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
275660,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
275680,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
275680,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
275680,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
275680,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
275680,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
275680,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
275804,control_change,124,0,2,,,,,,,,,,,,,,1,11,90,,
275820,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
275820,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
275820,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
275820,note_off,16,0,2,,,,,,,,,,,,,,1,,,56,64
275820,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
275820,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
275835,control_change,15,0,1,,,,,,,,,,,,,,0,11,87,,
275840,note_on,5,0,1,,,,,,,,,,,,,,0,,,63,64
275840,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
275840,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
275840,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
275840,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
275840,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
275980,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
275980,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
275980,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
275980,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
275980,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
275980,note_off,140,0,2,,,,,,,,,,,,,,1,,,56,64
276000,note_off,1440,0,3,,,,,,,,,,,,,,2,,,72,64
276000,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
276000,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
276000,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
276000,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
276000,note_on,0,0,3,,,,,,,,,,,,,,2,,,68,90
276000,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
276000,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
276095,control_change,95,0,1,,,,,,,,,,,,,,0,11,86,,
276120,control_change,120,0,2,,,,,,,,,,,,,,1,11,89,,
276140,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
276140,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
276140,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
276140,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
276140,note_off,45,0,1,,,,,,,,,,,,,,0,,,63,64
276140,note_off,20,0,2,,,,,,,,,,,,,,1,,,56,64
276160,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
276160,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
276160,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
276160,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
276160,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
276160,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
276300,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
276300,note_off,140,0,2,,,,,,,,,,,,,,1,,,56,64
276300,note_off,140,0,1,,,,,,,,,,,,,,0,,,63,64
276300,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
276300,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
276300,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
276320,note_on,0,0,1,,,,,,,,,,,,,,0,,,72,64
276320,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
276320,note_on,20,0,1,,,,,,,,,,,,,,0,,,63,64
276320,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
276320,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,64
276320,note_on,0,0,1,,,,,,,,,,,,,,0,,,68,64
276354,control_change,34,0,1,,,,,,,,,,,,,,0,11,85,,
276437,control_change,117,0,2,,,,,,,,,,,,,,1,11,88,,
276460,note_off,23,0,2,,,,,,,,,,,,,,1,,,56,64
276460,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
276460,note_off,0,0,1,,,,,,,,,,,,,,0,,,72,64
276460,note_off,106,0,1,,,,,,,,,,,,,,0,,,63,64
276460,note_off,0,0,1,,,,,,,,,,,,,,0,,,68,64
276460,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
276480,note_off,480,0,3,,,,,,,,,,,,,,2,,,68,64
276480,note_on,0,0,1,,,,,,,,,,,,,,0,,,70,64
276480,note_on,0,0,1,,,,,,,,,,,,,,0,,,61,64
276480,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
276480,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
276480,note_on,0,0,3,,,,,,,,,,,,,,2,,,73,90
276480,note_on,20,0,1,,,,,,,,,,,,,,0,,,64,64
276480,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,64
276614,control_change,134,0,1,,,,,,,,,,,,,,0,11,84,,
276620,note_off,0,0,1,,,,,,,,,,,,,,0,,,61,64
276620,note_off,0,0,1,,,,,,,,,,,,,,0,,,67,64
276620,note_off,6,0,1,,,,,,,,,,,,,,0,,,64,64
276620,note_off,140,0,2,,,,,,,,,,,,,,1,,,56,64
276620,note_off,0,0,1,,,,,,,,,,,,,,0,,,70,64
276620,note_off,0,0,2,,,,,,,,,,,,,,1,,,44,64
276640,note_on,20,0,2,,,,,,,,,,,,,,1,,,56,90
276640,note_on,0,0,1,,,,,,,,,,,,,,0,,,70,64
276640,note_on,0,0,2,,,,,,,,,,,,,,1,,,44,90
276640,note_on,20,0,1,,,,,,,,,,,,,,0,,,64,64
276640,note_on,0,0,1,,,,,,,,,,,,,,0,,,61,64
276640,note_on,0,0,1,,,,,,,,,,,,,,0,,,67,64
276652,set_tempo,1440,1,0,,,,,,,497920,,,,,,,,,,,
276753,control_change,113,0,2,,,,,,,,,,,,,,1,11,87,,
276780,note_off,0,0,1,,,,,,,,,,,,,,0,,,70,64
