tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
47556,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,61
47608,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,70,0
47612,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,70,57
47630,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,62,0
47668,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,74,0
47668,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,46
47669,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,49
47672,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,0
47724,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,55,61
47726,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,43,51
47730,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,67,0
47741,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,70,0
47742,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,0
47754,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,67,0
47779,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,62,59
47835,note_on,56,0,1,,,,,,,,,,,,,,,,0,,,67,49
47852,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,55,0
47861,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,43,0
47889,note_on,28,0,1,,,,,,,,,,,,,,,,0,,,50,55
47890,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,33
47893,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,76,18
47899,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,62,0
47906,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,50,0
47906,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,67,0
47909,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,1
47912,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,70,0
47912,note_on,528,0,2,,,,,,,,,,,,,,,,0,,,82,0
47940,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,82,96
47940,note_on,28,0,2,,,,,,,,,,,,,,,,0,,,70,96
47947,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,70,69
47948,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,0
48002,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,67,54
48010,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,76,0
48015,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,62,0
48019,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,70,0
48021,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,67,0
48039,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,70,0
48039,note_on,99,0,2,,,,,,,,,,,,,,,,0,,,82,0
48049,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,84,100
48049,note_on,10,0,2,,,,,,,,,,,,,,,,0,,,72,100
48055,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,53,68
48056,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,57
48058,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,48,60
48093,control_change,35,0,1,,,,,,,,,,,,,,,,0,64,0,,
48110,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,65,67
48112,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,60,40
48132,control_change,20,0,1,,,,,,,,,,,,,,,,0,64,127,,
48140,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,53,0
48166,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,69,49
48178,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,41,0
48206,note_on,28,0,1,,,,,,,,,,,,,,,,0,,,48,0
48217,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,65,70
48218,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,72,67
48219,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,60,64
48256,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,0
48256,note_on,207,0,2,,,,,,,,,,,,,,,,0,,,84,0
48264,note_on,45,0,1,,,,,,,,,,,,,,,,0,,,65,0
48271,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,60,0
48273,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,69,68
48276,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,69,0
48279,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,0
48318,note_on,62,0,2,,,,,,,,,,,,,,,,0,,,72,100
48318,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,84,100
48327,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,65,71
48344,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,72,0
48367,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,0
48367,note_on,49,0,2,,,,,,,,,,,,,,,,0,,,84,0
48380,note_on,36,0,1,,,,,,,,,,,,,,,,0,,,60,0
48380,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,86,103
48380,note_on,13,0,2,,,,,,,,,,,,,,,,0,,,74,103
48381,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,38,72
48381,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,50,92
48384,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,69,0
48400,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,65,0
48413,control_change,13,0,1,,,,,,,,,,,,,,,,0,64,0,,
48438,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,66,77
48438,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,63
48453,control_change,15,0,1,,,,,,,,,,,,,,,,0,64,127,,
48454,note_on,74,0,2,,,,,,,,,,,,,,,,0,,,86,0
48454,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,74,0
48463,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,38,0
48471,note_on,17,0,2,,,,,,,,,,,,,,,,0,,,74,98
48471,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,86,98
48478,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,50,0
48491,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,57
48491,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,69,72
48499,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,74,0
48499,note_on,28,0,2,,,,,,,,,,,,,,,,0,,,86,0
48507,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,66,0
48524,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,62,0
48529,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,86,112
48529,note_on,30,0,2,,,,,,,,,,,,,,,,0,,,74,112
48539,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,74,77
48539,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,66,76
48540,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,71
48567,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,69,0
48576,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,62,0
48586,note_on,57,0,2,,,,,,,,,,,,,,,,0,,,86,0
48586,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,74,0
48587,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,72,100
48587,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,84,100
48598,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,69,63
48599,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,66,0
48639,note_on,52,0,2,,,,,,,,,,,,,,,,0,,,74,88
48639,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,86,88
48651,note_on,12,0,2,,,,,,,,,,,,,,,,0,,,84,0
48651,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,0
48652,note_on,53,0,1,,,,,,,,,,,,,,,,0,,,66,61
48659,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,74,0
48661,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,62,0
48665,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,69,0
48667,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,66,0
48679,note_on,28,0,2,,,,,,,,,,,,,,,,0,,,74,0
48679,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,86,0
48683,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,77,87
48683,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,89,87
48684,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,87,96
48684,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,75,96
48689,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,77,0
48689,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,89,0
48704,note_on,37,0,1,,,,,,,,,,,,,,,,0,,,36,77
48704,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,48,93
48738,control_change,34,0,1,,,,,,,,,,,,,,,,0,64,0,,
48759,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,67,74
48760,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,63,80
48780,control_change,20,0,1,,,,,,,,,,,,,,,,0,64,127,,
48812,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,72,72
48828,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,36,0
48835,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,48,0
48848,note_on,159,0,2,,,,,,,,,,,,,,,,0,,,75,0
48848,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,87,0
48865,note_on,17,0,2,,,,,,,,,,,,,,,,0,,,75,107
48865,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,87,107
48865,note_on,30,0,1,,,,,,,,,,,,,,,,0,,,75,84
48865,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,63,87
48867,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,67,70
48868,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,0
48926,note_on,58,0,1,,,,,,,,,,,,,,,,0,,,72,69
48929,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,63,0
48934,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,72,0
48968,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,75,0
48975,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,67,56
48985,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,63,0
48991,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,67,0
49030,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,48,64
49031,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,36,64
49034,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,72,0
49053,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,67,0
49084,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,67,56
49085,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,63,50
49133,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,48,0
49136,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,72,53
49184,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,36,0
49188,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,48,59
49188,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,75,54
49205,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,67,0
49206,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,63,0
49227,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,75,0
49227,note_on,362,0,2,,,,,,,,,,,,,,,,0,,,87,0
49227,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,67,84
49227,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,79,84
49237,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,67,0
49237,note_on,10,0,2,,,,,,,,,,,,,,,,0,,,79,0
49247,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,72,54
49251,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,72,0
49254,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,75,0
49280,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,79,89
49280,note_on,43,0,2,,,,,,,,,,,,,,,,0,,,67,89
49300,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,48,0
49301,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,42
49312,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,72,0
49324,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,67,0
49325,note_on,45,0,2,,,,,,,,,,,,,,,,0,,,86,93
49330,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,79,0
49330,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,67,0
49337,note_on,7,0,2,,,,,,,,,,,,,,,,0,,,72,96
49337,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,84,96
49343,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,86,0
49349,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,39,52
49354,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,51,47
49356,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,46,49
49383,control_change,27,0,1,,,,,,,,,,,,,,,,0,64,0,,
49405,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,63,52
49407,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,60,31
49420,control_change,13,0,1,,,,,,,,,,,,,,,,0,64,127,,
49462,note_on,42,0,1,,,,,,,,,,,,,,,,0,,,39,0
49464,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,67,51
49466,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,51,0
49471,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,46,0
49516,note_on,45,0,1,,,,,,,,,,,,,,,,0,,,72,48
49556,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,0
49556,note_on,213,0,2,,,,,,,,,,,,,,,,0,,,84,0
49573,note_on,57,0,1,,,,,,,,,,,,,,,,0,,,67,54
49596,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,63,0
49596,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,60,0
49602,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,67,0
49620,note_on,64,0,2,,,,,,,,,,,,,,,,0,,,72,86
49620,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,84,86
49628,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,63,48
49633,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,72,0
49670,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,0
49670,note_on,50,0,2,,,,,,,,,,,,,,,,0,,,84,0
49675,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,82,102
49675,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,70,102
49679,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,67,0
49686,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,63,0
49686,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,43,61
49688,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,55,66
49722,control_change,34,0,1,,,,,,,,,,,,,,,,0,64,0,,
49731,note_on,56,0,2,,,,,,,,,,,,,,,,0,,,82,0
49731,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,70,0
49732,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,81,101
49732,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,69,101
49745,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,61,51
49746,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,64,66
49760,control_change,14,0,1,,,,,,,,,,,,,,,,0,64,127,,
49773,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,43,0
49778,note_on,46,0,2,,,,,,,,,,,,,,,,0,,,81,0
49778,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,69,0
49785,note_on,7,0,2,,,,,,,,,,,,,,,,0,,,70,98
49785,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,82,98
49792,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,70,62
49798,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,55,0
49801,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,61,0
49839,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,85,94
49839,note_on,54,0,2,,,,,,,,,,,,,,,,0,,,73,94
49847,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,73,66
49849,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,61,56
49849,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,70,0
49849,note_on,10,0,2,,,,,,,,,,,,,,,,0,,,82,0
49861,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,64,0
49872,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,70,0
49879,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,85,0
49879,note_on,30,0,2,,,,,,,,,,,,,,,,0,,,73,0
49892,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,84,87
49892,note_on,13,0,2,,,,,,,,,,,,,,,,0,,,72,87
49903,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,70,50
49916,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,73,0
49923,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,61,0
49938,note_on,46,0,2,,,,,,,,,,,,,,,,0,,,84,0
49938,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,0
49943,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,82,98
49943,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,70,98
49955,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,64,45
49965,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,64,0
49965,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,70,0
49996,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,70,0
49996,note_on,53,0,2,,,,,,,,,,,,,,,,0,,,82,0
50000,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,84,104
50000,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,72,104
50008,note_on,43,0,1,,,,,,,,,,,,,,,,0,,,41,57
50010,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,53,56
50010,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,48,58
50046,control_change,36,0,1,,,,,,,,,,,,,,,,0,64,0,,
50071,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,65,59
50073,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,60,38
50084,control_change,11,0,1,,,,,,,,,,,,,,,,0,64,127,,
50094,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,41,0
50127,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,69,37
50135,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,48,0
50176,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,53,0
50178,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,60,1
50180,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,72,60
50180,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,45
50230,note_on,50,0,1,,,,,,,,,,,,,,,,0,,,65,0
50235,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,69,45
50254,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,60,0
50280,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,69,0
50287,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,60,0
50289,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,54
50291,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,60,34
50292,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,72,0
50305,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,65,0
50312,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,69,0
50325,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,65,0
50333,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,60,0
50346,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,53,45
50347,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,51
50349,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,48,42
50400,note_on,51,0,1,,,,,,,,,,,,,,,,0,,,63,51
50402,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,63
50456,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,69,46
50486,note_on,30,0,1,,,,,,,,,,,,,,,,0,,,53,0
50500,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,41,0
50509,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,72,35
50546,note_on,37,0,1,,,,,,,,,,,,,,,,0,,,48,0
50547,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,63,0
50558,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,72,0
50558,note_on,558,0,2,,,,,,,,,,,,,,,,0,,,84,0
50570,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,65,0
50573,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,69,40
50622,note_on,49,0,1,,,,,,,,,,,,,,,,0,,,69,0
50628,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,65,52
50637,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,72,0
50643,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,69,0
50683,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,65,0
50685,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,34,56
50688,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,46,34
50691,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,41,48
50703,note_on,145,0,2,,,,,,,,,,,,,,,,0,,,70,91
50713,control_change,22,0,1,,,,,,,,,,,,,,,,0,64,0,,
50752,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,62,19
50762,control_change,10,0,1,,,,,,,,,,,,,,,,0,64,127,,
50803,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,65,45
50821,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,34,0
50834,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,46,0
50862,note_on,28,0,1,,,,,,,,,,,,,,,,0,,,70,58
50922,note_on,60,0,1,,,,,,,,,,,,,,,,0,,,65,42
50981,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,41,0
50982,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,36
50986,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,0
50991,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
51091,note_on,100,0,1,,,,,,,,,,,,,,,,0,,,31,78
51094,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,43,65
51101,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,0
51105,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,65,0
51124,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,62,0
51148,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,62,64
51203,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,70,56
51212,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,31,0
51219,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,43,0
51258,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,62,0
51258,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,55
51260,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,74,44
51262,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,43,63
51280,note_on,577,0,2,,,,,,,,,,,,,,,,0,,,70,0
51281,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,69,112
51284,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,70,0
51285,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,0
51317,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,70,50
51334,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,74,0
51360,note_on,79,0,2,,,,,,,,,,,,,,,,0,,,69,0
51371,note_on,11,0,2,,,,,,,,,,,,,,,,0,,,70,104
51377,note_on,43,0,1,,,,,,,,,,,,,,,,0,,,62,46
51401,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,43,0
51434,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,29,65
51436,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,59
51437,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,70,0
51446,control_change,9,0,1,,,,,,,,,,,,,,,,0,64,0,,
51448,note_on,77,0,2,,,,,,,,,,,,,,,,0,,,70,0
51450,note_on,2,0,2,,,,,,,,,,,,,,,,0,,,74,98
51465,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,62,0
51479,control_change,14,0,1,,,,,,,,,,,,,,,,0,64,127,,
51496,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,65,49
51496,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,43
51547,note_on,51,0,1,,,,,,,,,,,,,,,,0,,,29,0
51549,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,54
51558,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,41,0
51566,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,65,0
51607,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,62,52
51610,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,74,44
51669,note_on,59,0,1,,,,,,,,,,,,,,,,0,,,70,43
51679,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,62,0
51725,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,62,41
51729,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,70,0
51735,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,62,0
51766,note_on,31,0,1,,,,,,,,,,,,,,,,0,,,74,0
51779,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,70,0
51782,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,29,56
51783,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,49
51789,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,62,0
51839,note_on,50,0,1,,,,,,,,,,,,,,,,0,,,65,77
51841,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,63,45
51842,control_change,1,0,1,,,,,,,,,,,,,,,,0,64,0,,
51880,control_change,38,0,1,,,,,,,,,,,,,,,,0,64,127,,
51894,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,69,66
51936,note_on,486,0,2,,,,,,,,,,,,,,,,0,,,72,89
51943,note_on,7,0,2,,,,,,,,,,,,,,,,0,,,74,0
51946,note_on,52,0,1,,,,,,,,,,,,,,,,0,,,72,54
51953,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,29,0
51991,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,41,0
52004,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,65,0
52011,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,63,0
52013,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,69,57
52060,note_on,47,0,1,,,,,,,,,,,,,,,,0,,,69,0
52065,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,72,0
52071,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,65,58
52073,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,69,0
52117,note_on,44,0,1,,,,,,,,,,,,,,,,0,,,65,0
52124,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,46,59
52125,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,34,62
52127,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,62
52132,control_change,5,0,1,,,,,,,,,,,,,,,,0,64,0,,
52156,note_on,213,0,2,,,,,,,,,,,,,,,,0,,,70,95
52161,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,72,0
52162,control_change,30,0,1,,,,,,,,,,,,,,,,0,64,127,,
